sale_id,customer_id,product_id,quantity,total_price,payment_method,sale_date
10121,7565,84,1,141.02,Esp?es,5/26/2024
12314,7565,47,5,727.6,Virement,5/13/2025
17306,7565,434,5,1923.85,Virement,3/22/2023
2069,7566,149,2,333.78,Esp?es,12/3/2023
17962,7566,259,2,837,Esp?es,1/5/2024
18680,7566,499,1,343.07,Virement,11/13/2023
118,7567,258,4,752.52,Virement,10/15/2023
529,7567,348,3,1060.8,Virement,6/26/2023
10596,7567,312,5,1906.05,Virement,8/31/2023
11645,7567,314,4,1627.92,Virement,1/5/2023
14272,7567,113,2,316,Virement,5/18/2025
11105,7568,350,4,1740.12,Carte de cr?it,9/2/2023
18801,7568,270,1,370,Virement,10/3/2024
18842,7568,353,3,1255.02,PayPal,8/6/2023
2173,7570,173,2,66.76,PayPal,5/17/2025
13525,7570,429,1,428.94,PayPal,1/12/2025
16840,7570,458,1,304.04,Virement,12/12/2024
3704,7571,145,5,1149.15,Esp?es,11/15/2025
9865,7571,79,3,849.09,Carte de cr?it,4/16/2024
19504,7571,40,4,1553.08,PayPal,4/8/2024
16163,7572,93,5,978.55,PayPal,1/7/2023
14918,7573,23,2,252.18,PayPal,5/15/2024
19503,7573,188,1,497.65,Carte de cr?it,6/23/2025
7885,7574,114,4,1583.36,PayPal,3/1/2023
9130,7574,438,3,1178.58,PayPal,4/30/2024
9189,7575,301,3,429.18,PayPal,12/25/2023
16678,7575,325,2,90.66,Esp?es,11/12/2023
5639,7576,359,5,512.8,Virement,1/8/2023
9737,7576,475,3,553.41,Virement,4/24/2024
11741,7576,430,1,416.5,Esp?es,12/10/2022
19524,7576,233,4,1020.32,Esp?es,7/8/2025
5973,7577,277,3,871.95,Esp?es,7/17/2023
3018,7578,196,4,1572.88,PayPal,7/27/2025
11406,7578,213,2,919.2,PayPal,8/9/2023
13235,7578,344,5,1445.55,Esp?es,3/30/2023
6942,7579,465,1,90.8,PayPal,11/28/2024
7465,7579,226,5,2084.45,Carte de cr?it,9/9/2024
8172,7580,197,4,489.96,Virement,11/12/2025
18161,7580,92,5,2438.25,PayPal,12/17/2024
3099,7581,433,5,2458.6,Esp?es,4/10/2024
10878,7581,351,2,60.18,Carte de cr?it,11/2/2025
15210,7581,149,3,1175.25,PayPal,7/18/2025
7776,7582,417,5,863.9,Esp?es,6/10/2023
11631,7582,416,3,908.85,Virement,2/7/2023
12014,7582,30,1,419.1,Virement,3/18/2023
14770,7582,76,4,1818.6,Esp?es,8/21/2025
3265,7584,212,5,578.05,Virement,11/14/2024
7342,7584,235,4,1622,PayPal,3/13/2023
9412,7586,383,3,1375.77,Esp?es,10/7/2023
10565,7586,143,5,1805.55,Carte de cr?it,9/1/2023
1378,7587,264,1,268.17,PayPal,1/12/2023
12555,7587,68,2,789.9,Virement,2/6/2025
8367,7588,277,3,1472.28,Esp?es,11/3/2024
12718,7588,480,5,2283.1,Esp?es,3/27/2023
13202,7588,54,1,435.35,Esp?es,4/1/2025
17683,7588,50,2,471.2,Carte de cr?it,9/11/2023
16020,7589,388,4,157.96,Carte de cr?it,12/22/2024
2295,7590,436,3,458.43,Esp?es,4/16/2025
6044,7590,199,2,365.72,PayPal,9/21/2023
11508,7590,150,3,822.54,Carte de cr?it,8/16/2024
9837,7591,252,3,709.77,Esp?es,8/15/2025
13863,7591,363,1,340.27,Carte de cr?it,12/29/2024
282,7592,239,5,1748.1,Carte de cr?it,2/18/2023
8393,7592,322,4,1863.8,Esp?es,7/25/2023
13318,7593,443,4,295.08,PayPal,8/30/2025
8844,7594,233,3,916.26,Esp?es,11/1/2025
16364,7594,151,4,1528.04,PayPal,6/2/2023
16504,7594,97,3,1120.95,Virement,4/14/2025
637,7595,319,4,134.48,Carte de cr?it,3/15/2023
6498,7595,270,3,1373.46,Esp?es,11/1/2024
2099,7596,136,4,83.64,PayPal,8/22/2023
15065,7596,348,5,755.55,Virement,7/25/2025
1666,7597,493,4,201.08,PayPal,1/1/2023
1739,7597,20,2,488.64,Carte de cr?it,5/30/2023
6960,7597,282,2,794.24,PayPal,5/18/2024
8428,7597,440,3,1017.12,Carte de cr?it,10/30/2024
9744,7597,286,2,418.82,Esp?es,12/21/2023
14393,7597,380,1,394.83,Carte de cr?it,7/16/2023
3473,7599,45,5,1570.8,PayPal,10/20/2024
5023,7599,276,4,1838.92,Carte de cr?it,10/19/2023
6600,7599,280,5,2000.25,Virement,6/29/2025
4337,7601,392,5,881.5,Carte de cr?it,1/30/2025
8866,7601,371,3,495.81,Carte de cr?it,12/4/2022
16117,7601,85,4,974.96,Virement,10/13/2023
2644,7602,119,4,1883.64,PayPal,11/6/2023
4378,7602,464,1,404.58,Esp?es,4/24/2024
5193,7602,325,3,878.73,Virement,2/24/2024
12653,7602,197,4,57.96,Carte de cr?it,4/20/2025
18646,7602,123,1,396.3,PayPal,4/23/2025
7069,7603,471,3,887.73,Carte de cr?it,2/28/2024
17301,7603,77,1,300.94,Esp?es,3/5/2023
701,7604,22,3,1346.73,PayPal,10/17/2024
1632,7604,282,1,88.57,Esp?es,8/26/2024
19938,7604,76,5,2234.45,PayPal,6/15/2024
11456,7605,159,1,148.01,Virement,5/6/2025
14043,7605,489,4,1113.6,Carte de cr?it,3/6/2024
2304,7606,457,2,962.36,PayPal,5/17/2024
7365,7606,323,3,1363.26,PayPal,7/10/2024
793,7607,43,5,2072.4,Virement,1/25/2023
11278,7607,148,2,618.78,Virement,12/28/2024
17145,7607,133,5,1070,Esp?es,5/8/2024
4533,7608,99,1,336.23,Carte de cr?it,3/18/2025
14288,7608,41,4,1344.96,Virement,6/17/2023
6904,7609,50,2,674.28,Carte de cr?it,10/28/2025
7012,7609,204,2,655.28,Carte de cr?it,1/20/2023
13561,7611,400,2,733.22,Carte de cr?it,11/11/2025
13764,7611,420,5,59.5,Carte de cr?it,8/19/2023
15491,7611,179,1,470.81,Carte de cr?it,5/21/2025
5713,7612,370,1,267.73,Esp?es,6/30/2023
7564,7612,246,2,607.1,Virement,5/8/2023
11961,7612,178,4,602.72,Carte de cr?it,9/23/2024
14456,7612,118,3,1261.83,Virement,8/30/2024
11831,7613,147,4,1140.28,Carte de cr?it,1/11/2025
8490,7614,189,5,1420.9,Virement,2/3/2025
12994,7614,10,2,487.76,PayPal,9/19/2024
2223,7615,162,4,993.72,PayPal,12/24/2023
18446,7615,455,3,1098.99,Virement,6/9/2023
10749,7616,406,5,371.85,Carte de cr?it,11/4/2024
9262,7617,413,2,497.86,Carte de cr?it,9/17/2024
2159,7618,287,3,325.74,Esp?es,3/5/2024
4312,7619,91,2,903.62,Esp?es,3/21/2023
9559,7619,251,3,977.34,Virement,1/4/2025
14301,7619,186,2,576,Carte de cr?it,11/11/2024
6523,7620,185,2,382.44,Virement,9/8/2023
12587,7621,307,1,91.99,Carte de cr?it,2/24/2023
14792,7621,293,4,1218.12,PayPal,3/21/2024
3055,7622,130,1,480.88,PayPal,6/25/2025
15264,7622,492,2,395.78,PayPal,9/23/2025
9195,7623,205,1,23.84,PayPal,12/14/2022
3987,7624,500,2,900.32,PayPal,3/5/2024
8981,7624,65,1,446.18,Carte de cr?it,7/9/2025
11686,7624,436,4,234.08,Virement,10/9/2023
15388,7624,289,4,1522.24,Virement,1/18/2023
7650,7625,242,2,856.44,PayPal,1/27/2025
8057,7625,326,1,313.65,Esp?es,2/20/2024
3814,7626,325,5,1853.3,Virement,1/31/2024
10045,7626,450,5,1596.9,Virement,2/13/2024
15277,7626,199,5,1421.45,PayPal,9/28/2025
9461,7627,13,2,625.4,PayPal,9/9/2024
16264,7627,448,3,872.73,Esp?es,2/12/2023
18082,7627,391,3,427.71,PayPal,11/28/2023
19017,7628,43,2,543,Virement,4/30/2025
5026,7629,323,1,63.66,Esp?es,4/14/2023
6124,7630,169,2,282.1,PayPal,6/10/2025
3227,7631,413,5,123.25,Esp?es,11/4/2023
2569,7633,386,3,908.61,Virement,3/8/2024
7622,7633,70,2,857.4,Virement,6/23/2023
10366,7633,159,1,386.64,PayPal,4/12/2025
968,7634,208,5,310.55,Virement,8/16/2025
14389,7635,282,5,1772,Virement,9/18/2024
16435,7635,271,1,280.51,Esp?es,2/27/2023
11060,7636,36,2,287.92,Esp?es,5/30/2024
14490,7636,294,4,1732.88,Carte de cr?it,11/27/2022
17013,7636,154,1,165.25,PayPal,10/9/2024
5437,7638,140,2,598.38,Carte de cr?it,5/29/2023
8860,7638,141,2,507.14,Carte de cr?it,11/3/2024
12571,7638,36,1,222.53,Esp?es,4/13/2025
5061,7639,22,3,164.67,PayPal,12/27/2024
18264,7639,481,2,629.36,Carte de cr?it,11/5/2024
5683,7641,42,5,1143.25,Virement,5/18/2025
15665,7641,88,2,472.86,Carte de cr?it,7/9/2024
884,7642,479,2,153.88,Esp?es,7/18/2025
5255,7642,477,5,1193.2,Esp?es,8/1/2025
17187,7643,286,1,87.19,PayPal,10/29/2023
2919,7644,30,1,238.58,Esp?es,4/30/2023
8852,7647,337,5,1872.15,Esp?es,3/19/2024
10244,7647,475,3,573.72,Virement,7/29/2024
11478,7647,320,4,1316.64,Carte de cr?it,6/26/2025
15644,7647,494,1,407.21,Carte de cr?it,5/1/2023
3584,7649,461,3,283.56,Esp?es,3/25/2024
16129,7649,37,4,377.64,Virement,8/5/2025
18890,7649,407,3,1082.19,Virement,3/23/2025
3569,7650,306,1,349.82,Carte de cr?it,6/16/2024
15430,7650,220,4,1776.6,Virement,8/22/2023
14970,7651,247,5,391.75,PayPal,12/26/2024
7655,7653,249,2,42.92,PayPal,11/10/2023
8579,7653,265,1,57.47,Carte de cr?it,5/1/2023
16097,7655,163,4,191.44,Virement,11/6/2024
14681,7656,26,3,733.92,Virement,1/21/2023
835,7657,197,2,388.1,Carte de cr?it,1/16/2024
8515,7657,305,3,1214.91,Carte de cr?it,10/23/2024
2258,7658,135,2,775.48,PayPal,3/3/2023
18915,7658,74,4,1279.12,Virement,12/9/2024
9706,7659,232,2,236.62,Virement,8/2/2025
3734,7660,182,5,1604.65,Carte de cr?it,6/8/2023
17398,7660,381,1,329.44,Esp?es,12/25/2023
26,7661,238,3,603.45,Esp?es,3/15/2025
8691,7661,316,2,547.36,Esp?es,9/19/2025
14027,7661,453,4,1551.76,PayPal,6/18/2025
17586,7661,377,4,1475.92,PayPal,10/26/2024
3163,7662,150,4,1786.04,PayPal,7/29/2023
10810,7662,317,3,454.17,Esp?es,7/5/2024
12972,7662,245,2,242.52,PayPal,6/20/2024
610,7663,385,2,948.46,Carte de cr?it,2/27/2024
2957,7663,406,3,1351.77,PayPal,1/1/2025
3870,7663,188,3,928.62,Carte de cr?it,7/4/2024
5319,7663,346,2,564.42,Esp?es,5/20/2023
9276,7663,148,4,848.48,PayPal,7/6/2025
3398,7664,112,5,747.65,Esp?es,11/20/2025
14892,7665,406,2,737.78,Carte de cr?it,5/17/2025
17086,7665,139,1,290.18,Carte de cr?it,9/28/2023
7601,7667,23,5,711.85,Esp?es,2/14/2025
13516,7668,168,1,399.69,Carte de cr?it,3/30/2024
2889,7669,89,2,56.78,Carte de cr?it,10/23/2023
2894,7669,48,4,55.92,Virement,5/13/2023
17961,7671,404,1,391.85,Esp?es,12/21/2022
4808,7672,222,2,811.38,Esp?es,2/19/2024
9417,7673,8,1,461.25,Esp?es,3/5/2024
15497,7673,157,3,1034.79,Carte de cr?it,11/21/2025
7001,7675,131,3,388.38,Carte de cr?it,11/30/2023
7703,7675,453,3,698.94,Virement,11/29/2022
12393,7675,132,2,86.38,Virement,6/15/2025
15960,7675,320,1,13.32,Carte de cr?it,4/3/2023
9037,7676,467,4,1242.72,PayPal,6/6/2023
13132,7676,121,3,1142.76,Esp?es,4/3/2023
18123,7676,343,1,15.23,Carte de cr?it,12/9/2023
1389,7677,413,1,261.25,PayPal,4/17/2025
3675,7677,351,2,370.48,Carte de cr?it,8/23/2024
10329,7677,419,5,1543.55,Virement,5/7/2024
14452,7677,424,3,143.34,Virement,2/21/2023
16474,7677,311,5,1575.25,Virement,12/31/2023
11669,7678,160,4,238.6,Carte de cr?it,1/17/2025
9547,7679,108,5,953.3,Esp?es,10/23/2025
10429,7679,245,3,146.73,Esp?es,5/30/2023
19902,7679,124,3,858.51,Virement,3/31/2024
9370,7680,310,3,1230.03,Esp?es,11/22/2025
14004,7680,1,1,454.86,PayPal,3/10/2023
3278,7681,336,3,670.92,Virement,6/28/2024
5322,7681,405,4,926.6,Virement,8/11/2025
6186,7681,123,4,485.32,Carte de cr?it,3/15/2023
6690,7681,276,5,1620.3,Virement,5/28/2025
8553,7681,442,2,517.14,Esp?es,12/19/2022
10271,7681,75,5,555.8,Virement,4/14/2024
1260,7682,237,1,38.15,PayPal,2/18/2023
6404,7682,110,3,621.48,PayPal,5/9/2024
11354,7682,169,3,1237.5,Virement,2/25/2025
15578,7682,254,4,1721.72,Esp?es,11/6/2024
19273,7682,284,3,1386.36,Esp?es,3/5/2024
3103,7683,10,2,563.62,Esp?es,5/7/2025
18414,7683,245,2,966.24,PayPal,1/3/2025
742,7684,149,3,645.63,Carte de cr?it,7/1/2024
12214,7684,358,2,272.04,Esp?es,9/6/2025
12968,7684,379,2,810.5,Esp?es,11/30/2023
15469,7684,196,5,710.7,Carte de cr?it,10/6/2024
5807,7685,16,5,2151.75,Esp?es,2/11/2023
8686,7685,136,2,26.58,Carte de cr?it,12/7/2024
14200,7685,207,1,250.83,Esp?es,8/3/2023
7420,7686,73,2,656.68,PayPal,2/14/2024
10497,7686,471,5,2168.8,Carte de cr?it,10/7/2025
13955,7686,42,4,174.16,PayPal,8/18/2023
17948,7687,485,2,667.72,Virement,10/13/2025
19647,7687,176,3,264.66,PayPal,5/13/2024
6609,7688,132,3,142.65,PayPal,4/13/2024
10237,7688,239,5,1405.6,Esp?es,7/3/2023
11587,7688,169,3,309.78,Esp?es,10/25/2025
17775,7688,48,2,675.68,Esp?es,4/3/2025
5532,7689,292,4,298.32,Esp?es,10/18/2023
19073,7689,184,4,1075.24,Virement,4/6/2023
4853,7690,373,3,881.85,PayPal,5/5/2023
9532,7690,270,5,2145.6,PayPal,4/11/2024
10841,7690,476,1,448.96,Virement,8/30/2024
13660,7690,496,3,918.72,PayPal,10/30/2023
16892,7690,425,3,490.89,PayPal,12/27/2024
17738,7690,77,3,193.5,Carte de cr?it,11/5/2023
11000,7691,434,1,192.96,Virement,9/5/2024
5577,7694,263,5,1457.95,PayPal,10/24/2024
8255,7694,492,2,945.76,Esp?es,8/23/2025
11213,7694,346,5,708.4,Esp?es,9/15/2024
16344,7694,45,1,46.33,Carte de cr?it,5/28/2025
2881,7695,148,2,648.18,Carte de cr?it,5/14/2023
3906,7695,76,1,462.36,PayPal,3/22/2024
16650,7696,174,2,504.62,PayPal,6/14/2025
1620,7697,486,1,205.61,Virement,11/8/2024
1161,7699,381,5,1104.05,PayPal,10/9/2023
7453,7700,472,3,1343.16,PayPal,11/25/2023
16023,7700,422,1,264.84,Virement,2/17/2025
17621,7700,121,2,908.02,Carte de cr?it,8/13/2024
11840,7701,477,3,302.49,Esp?es,6/24/2025
8106,7702,309,1,346.42,Virement,2/6/2025
13242,7702,209,1,442.82,PayPal,1/1/2025
16970,7702,297,1,11.75,Virement,9/21/2023
16552,7703,66,5,890.3,Virement,5/25/2024
99,7704,214,5,1498.3,Carte de cr?it,8/23/2024
9703,7704,244,3,1359.81,Carte de cr?it,7/10/2024
11798,7704,340,2,399.92,Virement,2/16/2025
8384,7706,288,2,661.36,Virement,1/21/2024
13837,7706,364,3,501.51,Virement,9/11/2024
3459,7708,83,4,1974.76,Carte de cr?it,1/30/2024
4831,7708,382,4,1429.2,Esp?es,9/10/2025
5989,7708,61,4,670.32,PayPal,2/8/2025
10298,7708,451,5,978.95,Carte de cr?it,3/9/2025
15589,7708,164,1,372.37,Carte de cr?it,5/21/2025
18937,7708,198,1,490.06,Virement,8/11/2025
11364,7709,352,1,140.94,PayPal,7/5/2024
13437,7710,247,1,343.45,PayPal,10/30/2023
14810,7710,13,1,425.54,Carte de cr?it,12/8/2024
93,7711,471,5,575.9,Carte de cr?it,5/1/2023
983,7711,440,3,430.5,Esp?es,2/13/2025
1926,7711,337,2,202.92,Carte de cr?it,4/5/2023
17897,7711,353,3,67.05,Esp?es,8/20/2023
1178,7712,419,4,1424.76,Carte de cr?it,11/26/2024
19530,7712,454,3,115.05,Carte de cr?it,7/4/2025
8453,7713,161,4,800.6,Esp?es,1/10/2023
753,7714,298,3,634.95,PayPal,9/29/2025
9468,7714,440,4,937.88,Esp?es,7/4/2024
18073,7714,304,4,1012.96,Virement,4/25/2024
997,7717,47,3,920.04,Carte de cr?it,11/16/2025
6036,7717,387,3,1096.23,Carte de cr?it,3/24/2025
8032,7718,359,4,1101.76,Esp?es,1/25/2025
10143,7718,342,4,717.2,Virement,1/25/2025
16982,7720,64,1,397.97,PayPal,7/17/2025
4450,7721,430,3,33,Carte de cr?it,6/4/2024
8780,7721,258,2,425.96,Virement,7/24/2025
3678,7722,39,2,961.02,Virement,7/12/2023
15929,7722,13,3,1312.71,Carte de cr?it,8/20/2025
9168,7723,353,1,182.27,Esp?es,6/29/2024
2344,7724,379,1,178.28,Virement,12/2/2022
11707,7724,408,4,677.24,Esp?es,10/8/2023
14801,7724,266,1,155.45,Virement,12/25/2022
3365,7725,463,5,878.65,Virement,10/21/2024
9208,7727,12,5,2237.7,PayPal,1/25/2025
1033,7728,258,5,1495.35,Esp?es,5/21/2024
4844,7728,151,1,260.41,Carte de cr?it,11/16/2024
6915,7728,427,1,328.11,Carte de cr?it,7/17/2025
14061,7728,429,4,645.32,PayPal,2/1/2025
17169,7728,50,1,337.2,Carte de cr?it,1/23/2023
2802,7729,368,2,727.68,Esp?es,9/17/2024
14201,7730,152,5,1092.1,Esp?es,11/12/2024
9519,7731,414,2,394.58,PayPal,1/27/2024
13784,7731,449,2,967.7,Esp?es,10/8/2023
3590,7732,349,3,45.6,PayPal,8/3/2024
319,7733,359,1,140.8,Carte de cr?it,2/5/2025
5647,7733,202,3,562.74,Carte de cr?it,9/19/2023
4528,7734,324,1,323.73,PayPal,10/6/2024
18171,7734,407,1,368.77,Virement,8/9/2023
2172,7735,480,5,1506,PayPal,5/31/2024
2690,7735,366,4,1429.72,PayPal,2/11/2024
5263,7735,240,5,2151.25,Esp?es,9/22/2024
3066,7736,312,1,478.3,Esp?es,9/29/2024
17075,7736,110,1,57.77,Esp?es,8/28/2025
17767,7736,81,5,1867.35,Carte de cr?it,11/27/2024
2377,7737,211,4,1010.4,Carte de cr?it,11/1/2024
10448,7737,492,5,2230.75,Esp?es,12/25/2023
10795,7737,287,2,463.46,Esp?es,2/16/2025
16668,7737,470,2,726.74,Virement,8/28/2023
17140,7738,491,2,46.82,Virement,4/25/2025
18217,7738,304,3,59.7,Carte de cr?it,1/14/2025
3922,7739,60,3,965.61,Esp?es,4/2/2025
15435,7739,321,3,1149.06,Esp?es,1/29/2023
16760,7739,222,4,1000.28,Carte de cr?it,11/3/2023
17972,7739,244,2,632.72,Carte de cr?it,10/9/2023
19694,7739,412,1,16.73,Carte de cr?it,3/2/2023
2652,7740,429,1,271.17,Carte de cr?it,8/5/2025
12396,7740,154,3,583.56,Virement,9/17/2025
11695,7741,52,5,405.55,Carte de cr?it,2/15/2024
19272,7741,301,4,677.6,Carte de cr?it,8/16/2025
7955,7742,296,2,617.26,PayPal,2/19/2024
10850,7743,384,5,1830.75,Virement,12/21/2022
15711,7744,287,1,158.09,Carte de cr?it,9/9/2023
451,7745,482,1,94.21,Esp?es,4/24/2023
7780,7745,182,2,584.2,Carte de cr?it,5/22/2023
18359,7745,321,4,238.2,Esp?es,10/1/2024
16811,7748,343,2,903.82,Esp?es,12/29/2024
11539,7749,10,5,931.95,Esp?es,6/14/2024
17227,7749,311,4,1106.52,Virement,5/24/2023
3157,7750,270,2,574.56,Carte de cr?it,7/8/2024
3852,7750,20,3,43.02,Carte de cr?it,6/24/2025
9060,7750,450,1,184.97,Virement,7/11/2025
14532,7750,202,4,601.32,Carte de cr?it,7/21/2023
13940,7751,64,1,232.46,PayPal,1/28/2023
14221,7751,475,2,995.58,Carte de cr?it,5/17/2023
18146,7751,316,3,1018.2,Carte de cr?it,2/13/2025
6435,7753,2,2,192.98,PayPal,1/25/2023
3931,7754,404,1,62.38,PayPal,5/21/2025
12784,7754,482,3,145.68,Virement,6/5/2023
16440,7754,250,5,1177.3,Virement,7/28/2023
3545,7755,353,3,254.61,Virement,6/30/2023
8541,7756,100,2,338.1,Esp?es,11/8/2024
15717,7757,139,3,1239.6,Esp?es,8/14/2024
4230,7758,170,3,1286.85,PayPal,6/23/2023
8508,7758,254,2,268.46,PayPal,3/13/2024
14913,7758,105,2,432.44,Virement,8/2/2024
4793,7759,461,2,35.5,Carte de cr?it,2/13/2025
8471,7759,396,5,1851.55,Esp?es,6/24/2023
13624,7760,162,1,129.85,Esp?es,8/4/2025
18126,7760,283,1,328.55,Esp?es,9/28/2025
13960,7761,488,1,189.55,Carte de cr?it,7/9/2025
15629,7761,94,3,1168.05,Esp?es,5/22/2024
15101,7763,407,1,392.91,Virement,5/26/2025
3803,7764,396,2,678.58,Esp?es,7/27/2023
10754,7765,25,4,1651.92,Esp?es,6/28/2023
16211,7766,360,2,768.42,Esp?es,12/17/2023
2856,7767,229,2,466.08,Esp?es,12/11/2023
4821,7767,494,1,250.78,Esp?es,10/10/2023
12708,7767,273,2,760.62,Virement,2/29/2024
15849,7767,208,5,369.15,PayPal,7/8/2023
598,7768,431,5,1633.7,Virement,2/23/2023
12369,7768,360,2,502.98,Esp?es,5/11/2023
1090,7769,453,1,337.14,Carte de cr?it,12/30/2023
7574,7769,53,4,1393.96,Carte de cr?it,3/6/2023
15359,7769,51,3,545.37,Carte de cr?it,10/5/2024
16273,7771,121,3,442.23,Carte de cr?it,9/4/2023
19976,7772,465,4,821.6,Virement,9/8/2023
274,7773,199,2,681.96,Virement,11/26/2024
9107,7773,247,4,719.04,Carte de cr?it,5/5/2023
