sale_id,customer_id,product_id,quantity,total_price,payment_method,sale_date
8260,175,313,4,288.04,PayPal,3/13/2025
18334,175,405,3,662.1,Carte de cr?it,4/20/2023
6617,176,3,2,878.28,Carte de cr?it,2/6/2024
7722,176,417,4,480.64,PayPal,6/6/2024
18135,176,73,4,836.72,Esp?es,9/15/2023
2443,177,210,5,1946.65,Carte de cr?it,1/2/2025
4293,177,382,4,758.52,Carte de cr?it,7/24/2023
6555,177,154,5,1524.4,Esp?es,11/7/2025
4288,178,451,3,520.77,Esp?es,3/5/2024
8117,178,50,2,718.96,Virement,5/10/2023
11417,178,203,2,309.26,Esp?es,4/13/2025
6039,179,241,5,880.9,Virement,7/21/2024
13841,179,315,1,28.26,Esp?es,7/25/2024
7103,180,4,5,991.2,Virement,5/26/2023
221,181,204,4,1575.08,Carte de cr?it,8/5/2023
1523,181,327,2,726.26,Virement,8/9/2024
5581,181,63,4,596.8,Virement,8/28/2024
13591,181,25,4,976.04,Virement,2/1/2023
14020,181,379,2,705.84,Esp?es,3/30/2023
14127,181,379,4,77.04,Esp?es,12/13/2022
19313,181,204,2,826.84,Esp?es,9/22/2024
11722,183,205,4,103.36,Carte de cr?it,7/20/2023
12625,183,433,5,2391.55,Esp?es,1/12/2023
15001,183,429,2,37.86,Esp?es,12/1/2022
19776,185,434,5,2122.6,Virement,2/6/2025
5729,186,161,2,585.68,Carte de cr?it,9/28/2024
14819,186,229,2,540.02,Carte de cr?it,6/16/2023
12530,187,198,3,78.81,Esp?es,1/16/2024
19811,187,149,3,35.91,Virement,12/10/2024
6701,189,453,1,280.13,Carte de cr?it,10/18/2025
10287,189,492,4,1020.4,Carte de cr?it,3/12/2025
11118,189,460,5,1011.5,PayPal,4/7/2023
3544,190,402,4,1961.04,Virement,7/22/2023
4190,190,84,2,108.12,Esp?es,11/3/2024
17840,190,426,5,990.5,Virement,4/28/2024
2866,191,51,1,395.12,Virement,4/25/2023
14423,191,312,1,459.95,Esp?es,3/7/2024
11154,192,429,2,740.56,Carte de cr?it,6/5/2023
3673,193,218,5,780.3,Virement,5/20/2025
3388,194,30,5,574.55,Virement,3/29/2023
10344,194,381,3,955.02,Carte de cr?it,10/20/2025
12933,194,42,1,175.2,PayPal,12/2/2022
15351,194,137,1,449.56,Esp?es,2/17/2024
17126,194,389,1,478.84,Virement,4/25/2025
18423,194,495,5,1038.05,PayPal,7/29/2023
15937,195,466,2,731.7,Carte de cr?it,3/30/2025
18250,195,458,3,393.15,Virement,7/23/2025
18979,195,99,5,2317,Virement,6/20/2025
1538,196,479,5,1136.25,Carte de cr?it,9/15/2024
10872,196,233,4,247.52,Carte de cr?it,3/6/2024
7971,197,143,5,1336.75,Virement,8/5/2024
11221,197,52,3,357.24,Virement,10/27/2024
11667,197,275,3,159.6,Carte de cr?it,3/12/2023
11790,198,410,5,117.65,Carte de cr?it,5/20/2023
2495,199,380,2,346.84,Virement,6/10/2025
14067,199,195,3,1215.6,Esp?es,10/18/2024
14968,199,8,2,272.92,Esp?es,3/5/2024
16107,199,59,1,29.28,Carte de cr?it,9/16/2024
2088,200,56,3,1273.41,PayPal,2/16/2025
4922,200,259,3,615.99,Virement,1/30/2025
7256,200,484,3,1431.36,Carte de cr?it,9/14/2025
10540,200,153,3,807.78,PayPal,7/10/2025
10995,200,294,1,423.39,Carte de cr?it,8/21/2025
14622,200,4,4,849.08,PayPal,11/9/2025
4287,202,386,5,1418.95,Virement,2/17/2024
6549,203,180,1,140.05,Esp?es,9/20/2023
9113,203,78,4,1603.12,PayPal,6/2/2025
18728,203,337,1,331.27,Esp?es,4/29/2025
10671,204,490,5,1360.35,Virement,4/22/2023
17649,204,284,3,751.65,PayPal,9/17/2024
17766,204,427,2,596.72,Carte de cr?it,11/26/2024
12546,205,46,1,94.44,Esp?es,10/8/2023
14961,205,358,3,1023.09,PayPal,7/13/2025
18003,205,251,2,76.68,PayPal,7/15/2024
7515,206,92,1,18.41,Carte de cr?it,12/30/2022
11766,206,70,2,722.64,PayPal,1/16/2025
11974,206,66,2,870.44,Esp?es,9/13/2025
15944,206,364,5,98.7,Virement,9/15/2024
17098,206,172,2,350.84,Esp?es,8/29/2023
35,207,407,5,1606.05,Virement,9/18/2023
13059,208,294,4,515.36,Esp?es,12/30/2024
2212,209,197,5,1110.95,Carte de cr?it,6/7/2025
18768,209,265,5,1711.15,PayPal,4/5/2025
10838,210,103,4,444.64,Virement,10/14/2023
14350,210,395,5,2216.9,PayPal,3/23/2024
11431,211,198,2,27.22,Esp?es,1/30/2025
14325,212,151,2,811.32,Esp?es,1/4/2024
19685,212,431,4,449.52,Esp?es,8/5/2024
1819,213,209,4,1767.32,Carte de cr?it,6/13/2025
11042,213,59,3,1409.01,Esp?es,1/25/2025
11528,213,492,1,287.23,Carte de cr?it,3/22/2025
3280,214,449,5,2334.95,Esp?es,4/25/2023
4135,215,183,1,253.31,Carte de cr?it,7/7/2023
7088,215,261,5,2101.8,Esp?es,6/17/2024
14189,215,71,4,1362.04,Carte de cr?it,6/18/2025
109,217,380,3,355.05,Virement,1/24/2024
8966,217,121,5,1403.3,Carte de cr?it,11/4/2024
6624,219,434,4,298.04,PayPal,10/2/2023
11257,219,104,5,1168.3,Esp?es,7/20/2025
17470,219,169,3,516.84,Esp?es,5/17/2023
18870,219,141,3,746.64,Carte de cr?it,8/10/2025
8509,220,76,5,220.5,Esp?es,10/22/2025
487,221,262,3,1458.36,Carte de cr?it,11/22/2023
3160,221,455,3,666.15,Carte de cr?it,9/19/2025
12771,222,123,4,1121.68,Virement,3/2/2025
15474,223,24,4,1833.16,Esp?es,10/1/2024
11126,224,282,1,73.8,Carte de cr?it,4/19/2024
16755,224,221,4,833.2,Esp?es,8/9/2023
9213,226,46,5,2246.65,Esp?es,4/1/2023
19348,226,128,2,366.7,Virement,7/14/2023
11748,227,127,3,325.08,Virement,3/22/2025
868,228,188,1,436.34,Carte de cr?it,1/16/2023
11515,228,315,4,903.88,Esp?es,12/30/2024
14728,228,412,3,743.16,Esp?es,4/22/2023
3497,229,400,1,181.54,Virement,7/30/2025
5107,229,75,1,94.15,Esp?es,12/17/2024
10322,229,251,5,2195.15,PayPal,10/11/2025
1438,230,32,3,863.04,Esp?es,10/20/2025
8750,230,285,1,431.22,PayPal,12/11/2022
16176,230,3,3,992.61,Virement,10/4/2024
19425,230,333,1,152.4,Virement,2/26/2025
2834,231,217,1,122.51,Esp?es,2/13/2025
15754,231,468,2,483.14,Virement,12/30/2022
791,232,234,2,309.92,PayPal,11/7/2025
2729,232,178,5,1649.95,Carte de cr?it,7/23/2025
4076,232,63,5,2133.85,Esp?es,7/19/2023
4354,232,63,5,1622.75,PayPal,8/5/2025
5950,232,32,1,230.2,Virement,7/28/2025
6438,232,208,3,910.38,Carte de cr?it,6/20/2025
8965,232,219,2,666.4,Carte de cr?it,11/5/2024
16188,232,297,5,1689.45,Virement,10/6/2025
4314,233,191,3,317.52,PayPal,4/18/2025
2475,234,310,5,1154.55,Carte de cr?it,6/26/2024
4852,235,494,2,903.5,Virement,11/14/2023
5794,235,347,5,1278.1,PayPal,8/17/2023
7027,235,329,2,440.02,PayPal,6/22/2024
7146,235,482,5,1104.3,Carte de cr?it,8/2/2023
14007,236,379,4,1164.28,Carte de cr?it,5/28/2025
16369,236,359,3,1204.08,Virement,2/18/2024
10074,237,139,5,94.15,Esp?es,12/13/2023
19156,237,402,5,1068.95,PayPal,1/16/2024
15465,238,370,5,1352.9,PayPal,5/27/2025
15870,238,271,1,201.72,Esp?es,10/15/2024
19018,239,292,3,316.59,Carte de cr?it,2/16/2024
4848,240,13,2,100.86,Esp?es,3/26/2025
10101,240,239,1,154.19,Esp?es,1/23/2023
4235,241,149,4,1612.84,PayPal,11/4/2024
12721,241,198,1,208.91,Virement,12/22/2023
7296,242,205,2,388.4,Virement,6/27/2023
12070,242,271,4,1630.84,PayPal,10/21/2025
14533,243,200,2,736.14,Carte de cr?it,10/17/2023
14994,243,166,1,215.67,Esp?es,1/29/2025
16928,243,131,5,1049.25,Esp?es,6/7/2023
17096,243,434,3,1036.44,PayPal,9/13/2024
18291,243,134,2,680.1,Carte de cr?it,10/8/2023
15941,245,500,1,142.81,Carte de cr?it,8/23/2024
19452,245,214,1,469.48,Carte de cr?it,2/9/2025
686,246,448,5,1549.55,PayPal,4/26/2024
952,246,437,2,948.54,Esp?es,7/14/2024
3379,246,122,3,596.31,Virement,7/11/2024
3417,246,241,4,124.76,PayPal,4/16/2023
6408,246,220,2,732.38,Carte de cr?it,9/1/2025
15146,246,432,1,109.52,Esp?es,11/24/2024
8783,247,98,2,849.48,Virement,12/28/2024
15890,247,76,2,344.98,Esp?es,2/5/2025
10434,248,299,5,1184.45,Virement,6/29/2024
1198,249,254,4,786.08,Esp?es,1/6/2024
17322,249,160,1,252.32,Virement,4/19/2023
1480,251,15,4,954.24,Carte de cr?it,1/25/2024
1840,252,464,1,471.25,Esp?es,8/23/2023
673,253,49,2,275.28,Virement,8/7/2024
5051,253,258,4,1383.36,Esp?es,11/24/2023
14369,253,387,5,2487.05,Esp?es,1/5/2024
19157,254,51,3,581.19,Esp?es,7/6/2025
19789,254,195,5,797.5,PayPal,2/10/2023
